ID,Order Date,Product Name,Sales,Quantity,Year
4658,5/8/2017,Chairs - Amet,612.77,5,2017
4659,5/8/2017,Accessories - Accusamus,786.29,5,2017
4660,5/7/2017,Furnishings - Aut,753.79,9,2017
4661,5/7/2017,Paper - Nostrum,901.96,1,2017
4662,5/7/2017,Copiers - Delectus,700.18,3,2017
4663,5/7/2017,Chairs - Aspernatur,514.34,1,2017
4664,5/7/2017,Bookcases - Beatae,155.67,2,2017
4665,5/7/2017,Machines - Dolor,161.26,1,2017
4666,5/7/2017,Accessories - Nulla,562.84,6,2017
4667,5/7/2017,Binders - Dicta,567.06,1,2017
4668,5/6/2017,Tables - Numquam,381.99,1,2017
4669,5/6/2017,Binders - Eveniet,972.65,1,2017
4670,5/6/2017,Art - Ipsum,770.6,9,2017
4671,5/6/2017,Machines - Temporibus,369.88,4,2017
4672,5/5/2017,Machines - Facilis,839.55,7,2017
4673,5/5/2017,Furnishings - Unde,277.55,7,2017
4674,5/5/2017,Furnishings - Aut,500.56,6,2017
4675,5/4/2017,Art - Ipsam,72.3,8,2017
4676,5/4/2017,Binders - Temporibus,664.5,5,2017
4677,5/4/2017,Binders - Earum,41.26,2,2017
4678,5/4/2017,Art - Illo,712.01,6,2017
4679,5/3/2017,Chairs - Laborum,552.06,2,2017
4680,5/3/2017,Binders - Inventore,998.46,2,2017
4681,5/3/2017,Copiers - Minima,902.12,6,2017
4682,5/3/2017,Art - Dolores,13.17,1,2017
4683,5/2/2017,Binders - Officiis,585.15,7,2017
4684,5/2/2017,Tables - Dignissimos,694.59,9,2017
4685,5/1/2017,Envelopes - Ab,314.73,10,2017
4686,5/1/2017,Bookcases - Nihil,35.32,7,2017
4687,5/1/2017,Copiers - Exercitationem,426.26,8,2017
4688,5/1/2017,Envelopes - Perspiciatis,365.41,5,2017
4689,5/1/2017,Furnishings - Quibusdam,939.6,8,2017
4690,4/30/2017,Accessories - Laudantium,576.97,3,2017
4691,4/30/2017,Tables - Quas,813.87,5,2017
4692,4/30/2017,Accessories - Illo,527.15,8,2017
4693,4/30/2017,Envelopes - Iure,193.25,2,2017
4694,4/30/2017,Bookcases - Doloribus,148.88,2,2017
4695,4/30/2017,Art - Aliquam,902.75,10,2017
4696,4/30/2017,Copiers - Cumque,717.12,8,2017
4697,4/29/2017,Tables - Totam,326.89,2,2017
4698,4/29/2017,Machines - Occaecati,372.05,9,2017
4699,4/29/2017,Copiers - Rem,101.45,10,2017
4700,4/29/2017,Copiers - Nobis,28.71,7,2017
4701,4/28/2017,Accessories - Atque,996.23,8,2017
4702,4/28/2017,Chairs - Numquam,530.26,10,2017
4703,4/28/2017,Paper - Provident,293.15,4,2017
4704,4/27/2017,Accessories - Labore,68.57,2,2017
4705,4/27/2017,Machines - Quisquam,837.41,5,2017
4706,4/26/2017,Phones - Architecto,99.73,3,2017
4707,4/26/2017,Paper - Laudantium,126.9,3,2017
4708,4/26/2017,Phones - Culpa,754.51,6,2017
4709,4/24/2017,Paper - Deleniti,295.27,3,2017
4710,4/24/2017,Chairs - Commodi,834.2,5,2017
4711,4/24/2017,Paper - Eveniet,154.82,2,2017
4712,4/24/2017,Tables - Laboriosam,952.06,10,2017
4713,4/24/2017,Accessories - Voluptas,653.03,5,2017
4714,4/23/2017,Paper - Provident,353.84,2,2017
4715,4/22/2017,Machines - Aut,528.81,3,2017
4716,4/22/2017,Tables - Est,838.94,8,2017
4717,4/21/2017,Binders - Deleniti,744.47,6,2017
4718,4/21/2017,Chairs - Neque,464.07,6,2017
4719,4/21/2017,Phones - Cupiditate,573.68,7,2017
4720,4/20/2017,Bookcases - Quasi,696.86,2,2017
4721,4/20/2017,Envelopes - Adipisci,557.77,2,2017
4722,4/20/2017,Binders - Dolor,162.48,5,2017
4723,4/20/2017,Envelopes - Autem,197.99,6,2017
4724,4/19/2017,Accessories - Animi,885.62,9,2017
4725,4/19/2017,Bookcases - Aut,20.31,9,2017
4726,4/19/2017,Phones - Quae,930.43,1,2017
4727,4/18/2017,Envelopes - Vitae,466.22,6,2017
4728,4/17/2017,Phones - Tempora,552.67,5,2017
4729,4/17/2017,Envelopes - Amet,567.37,4,2017
4730,4/16/2017,Tables - Quos,20.06,5,2017
4731,4/15/2017,Tables - Perferendis,525.48,1,2017
4732,4/15/2017,Machines - Fugit,455.17,4,2017
4733,4/15/2017,Phones - Aliquid,993.89,9,2017
4734,4/15/2017,Bookcases - Sunt,645.43,7,2017
4735,4/15/2017,Paper - Repellat,543.43,2,2017
4736,4/15/2017,Art - Et,185.06,2,2017
4737,4/15/2017,Binders - Ad,377.28,6,2017
4738,4/14/2017,Machines - Animi,293.9,4,2017
4739,4/14/2017,Machines - Omnis,648.42,5,2017
4740,4/13/2017,Furnishings - Quam,450.42,6,2017
4741,4/13/2017,Furnishings - Assumenda,283.49,3,2017
4742,4/12/2017,Chairs - Veniam,273.59,7,2017
4743,4/12/2017,Art - Distinctio,810.56,2,2017
4744,4/12/2017,Tables - Cumque,507.19,2,2017
4745,4/12/2017,Machines - Ipsum,921.74,6,2017
4746,4/12/2017,Bookcases - Sit,760.75,9,2017
4747,4/10/2017,Paper - Eum,291.6,8,2017
4748,4/10/2017,Binders - Laborum,513.84,1,2017
4749,4/10/2017,Copiers - Officiis,878.48,2,2017
4750,4/9/2017,Accessories - Porro,501.71,2,2017
4751,4/9/2017,Machines - Vel,290.87,2,2017
4752,4/9/2017,Accessories - Corporis,595.01,6,2017
4753,4/9/2017,Furnishings - Fugit,961.9,3,2017
4754,4/9/2017,Machines - Provident,45.66,3,2017
4755,4/8/2017,Paper - Quasi,986.34,6,2017
4756,4/8/2017,Chairs - Nam,353.02,3,2017
4757,4/8/2017,Accessories - Laborum,499.63,4,2017
4758,4/7/2017,Phones - Autem,209.2,5,2017
4759,4/6/2017,Phones - Autem,335.28,4,2017
4760,4/5/2017,Paper - Aperiam,198.59,7,2017
4761,4/4/2017,Paper - Unde,242.44,6,2017
4762,4/4/2017,Paper - Cum,174.31,9,2017
4763,4/4/2017,Bookcases - Cupiditate,913.79,6,2017
4764,4/3/2017,Art - Vitae,989.9,5,2017
4765,4/3/2017,Machines - Magni,812.75,5,2017
4766,4/3/2017,Binders - Necessitatibus,741.66,5,2017
4767,4/3/2017,Accessories - Quo,689.43,5,2017
4768,4/3/2017,Paper - Recusandae,253.69,1,2017
4769,4/2/2017,Paper - Ducimus,479.22,10,2017
4770,4/1/2017,Paper - Illum,352.65,10,2017
4771,4/1/2017,Bookcases - A,162.3,6,2017
4772,3/31/2017,Chairs - Similique,111.79,5,2017
4773,3/31/2017,Chairs - Eaque,498.45,5,2017
4774,3/31/2017,Binders - Nulla,257.43,7,2017
4775,3/31/2017,Paper - Iusto,682.1,5,2017
4776,3/31/2017,Furnishings - Dolor,563.67,9,2017
4777,3/30/2017,Phones - Dignissimos,251.26,4,2017
4778,3/30/2017,Tables - Odio,878.68,8,2017
4779,3/30/2017,Chairs - Voluptate,495.01,5,2017
4780,3/29/2017,Accessories - Voluptatum,770.1,3,2017
4781,3/29/2017,Paper - Cumque,424.15,7,2017
4782,3/29/2017,Bookcases - Vero,214.29,7,2017
4783,3/28/2017,Paper - Molestias,160.73,1,2017
4784,3/28/2017,Phones - Consequuntur,490.53,8,2017
4785,3/28/2017,Paper - Ratione,121.71,4,2017
4786,3/27/2017,Chairs - Ea,752.55,1,2017
4787,3/26/2017,Tables - Voluptatibus,769.07,9,2017
4788,3/26/2017,Phones - Numquam,720.65,5,2017
4789,3/25/2017,Envelopes - Eum,10.95,2,2017
4790,3/25/2017,Binders - Est,419.16,5,2017
4791,3/25/2017,Binders - Nostrum,473.02,7,2017
4792,3/25/2017,Chairs - Voluptas,976.37,9,2017
4793,3/24/2017,Tables - Aut,789.55,5,2017
4794,3/24/2017,Phones - Eos,291.79,5,2017
4795,3/23/2017,Envelopes - Qui,668.48,2,2017
4796,3/22/2017,Machines - Hic,419.9,6,2017
4797,3/21/2017,Paper - Deserunt,605.72,9,2017
4798,3/20/2017,Machines - Eligendi,316.61,2,2017
4799,3/20/2017,Phones - A,996.18,6,2017
4800,3/20/2017,Copiers - Incidunt,895.03,1,2017
4801,3/20/2017,Copiers - Assumenda,408.67,4,2017
4802,3/20/2017,Tables - Sit,311.92,3,2017
4803,3/20/2017,Paper - Nisi,360.54,2,2017
4804,3/20/2017,Paper - Accusantium,331.49,7,2017
4805,3/20/2017,Copiers - Mollitia,829.23,5,2017
4806,3/19/2017,Copiers - A,156.88,1,2017
4807,3/19/2017,Copiers - Ut,650.65,6,2017
4808,3/19/2017,Tables - Voluptatum,112.13,6,2017
4809,3/19/2017,Envelopes - Fugiat,535.38,6,2017
4810,3/18/2017,Binders - Voluptates,413.74,1,2017
4811,3/18/2017,Copiers - Porro,457.85,10,2017
4812,3/18/2017,Machines - Necessitatibus,865.66,7,2017
4813,3/17/2017,Bookcases - Cupiditate,152.48,7,2017
4814,3/17/2017,Art - Fugit,885.25,10,2017
4815,3/17/2017,Paper - Earum,824.99,7,2017
4816,3/16/2017,Paper - Atque,394.79,3,2017
4817,3/16/2017,Tables - Consequatur,490.79,4,2017
4818,3/15/2017,Chairs - Accusamus,997.19,4,2017
4819,3/15/2017,Phones - Atque,887.8,5,2017
4820,3/14/2017,Machines - Amet,503.78,2,2017
4821,3/13/2017,Paper - Temporibus,107.08,7,2017
4822,3/12/2017,Bookcases - Excepturi,854.19,2,2017
4823,3/12/2017,Tables - Incidunt,467.59,2,2017
4824,3/12/2017,Envelopes - Cupiditate,253.61,2,2017
4825,3/11/2017,Envelopes - Ad,629.22,2,2017
4826,3/11/2017,Binders - Sapiente,679.83,5,2017
4827,3/10/2017,Art - Molestias,272.81,6,2017
4828,3/10/2017,Chairs - Eius,726.98,2,2017
4829,3/8/2017,Bookcases - Sapiente,50.94,1,2017
4830,3/8/2017,Furnishings - Incidunt,623.12,1,2017
4831,3/8/2017,Binders - Blanditiis,451.29,2,2017
4832,3/7/2017,Chairs - Odit,396.63,3,2017
4833,3/6/2017,Machines - Fugiat,786.47,7,2017
4834,3/6/2017,Bookcases - Sed,729.24,9,2017
4835,3/6/2017,Machines - Adipisci,689.9,2,2017
4836,3/5/2017,Copiers - Eum,955.11,6,2017
4837,3/5/2017,Copiers - Vitae,226.08,5,2017
4838,3/5/2017,Furnishings - Quaerat,773.69,10,2017
4839,3/5/2017,Accessories - Magni,705.39,10,2017
4840,3/3/2017,Paper - Doloremque,27.36,2,2017
4841,3/3/2017,Tables - Placeat,343.93,5,2017
4842,3/2/2017,Copiers - Fugit,740.65,10,2017
4843,3/1/2017,Bookcases - Dignissimos,375.74,1,2017
4844,3/1/2017,Binders - Quo,112.89,10,2017
4845,3/1/2017,Binders - Libero,76.93,8,2017
4846,3/1/2017,Machines - Maiores,921.94,6,2017
4847,3/1/2017,Machines - In,338.79,8,2017
4848,2/28/2017,Copiers - Vel,740,1,2017
4849,2/28/2017,Paper - Laborum,556.18,7,2017
4850,2/27/2017,Furnishings - Esse,428.76,1,2017
4851,2/27/2017,Chairs - In,294.47,6,2017
4852,2/26/2017,Furnishings - Fuga,261.92,6,2017
4853,2/26/2017,Chairs - Voluptatibus,535.86,5,2017
4854,2/26/2017,Paper - Cupiditate,564.22,9,2017
4855,2/26/2017,Copiers - Ipsam,58.91,1,2017
4856,2/25/2017,Envelopes - Eligendi,226.16,2,2017
4857,2/25/2017,Bookcases - Autem,522.48,3,2017
4858,2/24/2017,Copiers - Ratione,150.97,6,2017
4859,2/24/2017,Tables - Corrupti,888.24,10,2017
4860,2/24/2017,Paper - Perferendis,960.12,7,2017
4861,2/24/2017,Phones - Assumenda,353.34,4,2017
4862,2/23/2017,Paper - Doloremque,217.74,2,2017
4863,2/23/2017,Phones - Vel,515.7,2,2017
4864,2/21/2017,Machines - Suscipit,920.16,4,2017
4865,2/20/2017,Copiers - Quidem,51.54,4,2017
4866,2/20/2017,Copiers - Officiis,331.27,7,2017
4867,2/20/2017,Furnishings - Architecto,381.75,10,2017
4868,2/20/2017,Paper - Quis,257.1,3,2017
4869,2/20/2017,Furnishings - Voluptatum,868.88,4,2017
4870,2/20/2017,Furnishings - Reiciendis,884.93,8,2017
4871,2/19/2017,Furnishings - Rerum,134.85,2,2017
4872,2/19/2017,Furnishings - Suscipit,568.04,3,2017
4873,2/19/2017,Envelopes - Voluptates,132.84,4,2017
4874,2/19/2017,Copiers - Sequi,843.08,3,2017
4875,2/19/2017,Chairs - Tempora,647.12,8,2017
4876,2/19/2017,Phones - Deserunt,837.6,8,2017
4877,2/17/2017,Envelopes - Facere,363.33,8,2017
4878,2/17/2017,Phones - Reprehenderit,990.46,7,2017
4879,2/16/2017,Tables - In,79.62,6,2017
4880,2/16/2017,Art - Rem,297.45,10,2017
4881,2/15/2017,Chairs - Repellendus,327.7,7,2017
4882,2/14/2017,Tables - Voluptatibus,432.85,1,2017
4883,2/14/2017,Envelopes - Repellendus,445.2,2,2017
4884,2/14/2017,Envelopes - Reiciendis,622.73,7,2017
4885,2/13/2017,Art - Minus,812.78,5,2017
4886,2/13/2017,Envelopes - Error,793.25,9,2017
4887,2/13/2017,Phones - Culpa,862.63,1,2017
4888,2/13/2017,Accessories - Expedita,756.41,10,2017
4889,2/13/2017,Bookcases - Esse,108.92,6,2017
4890,2/13/2017,Furnishings - Accusamus,420.7,3,2017
4891,2/12/2017,Art - Cum,296.55,2,2017
4892,2/12/2017,Machines - Reiciendis,670.6,3,2017
4893,2/12/2017,Chairs - Ipsa,783.48,4,2017
4894,2/12/2017,Chairs - Eos,504.58,4,2017
4895,2/11/2017,Paper - Suscipit,170.43,9,2017
4896,2/11/2017,Accessories - Illo,319.33,3,2017
4897,2/11/2017,Chairs - Provident,130.68,2,2017
4898,2/10/2017,Accessories - Laboriosam,31.14,7,2017
4899,2/10/2017,Machines - Dolores,390.04,7,2017
4900,2/10/2017,Binders - Tempora,675.92,7,2017
4901,2/9/2017,Paper - Illum,407.09,3,2017
4902,2/9/2017,Bookcases - Nisi,809.95,10,2017
4903,2/9/2017,Machines - Incidunt,671.13,10,2017
4904,2/9/2017,Envelopes - Placeat,856.41,8,2017
4905,2/9/2017,Furnishings - Qui,462.33,10,2017
4906,2/9/2017,Phones - Molestias,223.12,5,2017
4907,2/8/2017,Binders - Hic,112.53,10,2017
4908,2/8/2017,Art - Incidunt,433.73,3,2017
4909,2/7/2017,Furnishings - Repudiandae,895.22,5,2017
4910,2/7/2017,Paper - Officia,215.14,9,2017
4911,2/7/2017,Art - Officiis,742.04,8,2017
4912,2/7/2017,Furnishings - Soluta,289.23,5,2017
4913,2/6/2017,Paper - Nobis,650.9,10,2017
4914,2/6/2017,Bookcases - Voluptatem,708.76,9,2017
4915,2/6/2017,Art - Quia,231.78,10,2017
4916,2/6/2017,Accessories - Harum,708.86,7,2017
4917,2/5/2017,Accessories - Voluptatem,33.52,6,2017
4918,2/4/2017,Phones - Natus,612.66,8,2017
4919,2/3/2017,Binders - Ut,496.87,5,2017
4920,2/3/2017,Copiers - Iste,284.39,5,2017
4921,2/3/2017,Tables - Aperiam,179.95,10,2017
4922,2/2/2017,Binders - Vitae,927.66,2,2017
4923,2/2/2017,Furnishings - Nemo,383.54,7,2017
4924,2/1/2017,Bookcases - Nostrum,88.42,4,2017
4925,2/1/2017,Copiers - Voluptatum,398.11,1,2017
4926,2/1/2017,Phones - Incidunt,235.22,7,2017
4927,1/31/2017,Binders - Voluptate,906.8,1,2017
4928,1/31/2017,Bookcases - Amet,751.47,2,2017
4929,1/31/2017,Phones - Ipsa,371.41,9,2017
4930,1/31/2017,Paper - Tenetur,321.36,4,2017
4931,1/30/2017,Accessories - Deserunt,89.5,6,2017
4932,1/30/2017,Binders - Dolore,652.52,1,2017
4933,1/29/2017,Paper - Provident,602.4,4,2017
4934,1/29/2017,Tables - Rem,771.83,6,2017
4935,1/28/2017,Paper - Eveniet,239.86,2,2017
4936,1/28/2017,Copiers - Dolores,285.72,3,2017
4937,1/28/2017,Paper - Atque,118.24,10,2017
4938,1/28/2017,Phones - Molestiae,124.52,9,2017
4939,1/27/2017,Binders - Eveniet,725.58,6,2017
4940,1/27/2017,Copiers - Nam,924.35,10,2017
4941,1/26/2017,Tables - Perferendis,576.18,10,2017
4942,1/26/2017,Envelopes - Reiciendis,323.5,3,2017
4943,1/25/2017,Bookcases - Esse,235.21,3,2017
4944,1/25/2017,Tables - Odio,314.7,4,2017
4945,1/25/2017,Furnishings - Quibusdam,263.28,2,2017
4946,1/25/2017,Bookcases - Veritatis,647.55,1,2017
4947,1/25/2017,Phones - Itaque,531.28,6,2017
4948,1/24/2017,Binders - Inventore,179,9,2017
4949,1/23/2017,Machines - Ab,21.16,7,2017
4950,1/23/2017,Tables - Quibusdam,974.91,8,2017
4951,1/23/2017,Phones - In,215.55,7,2017
4952,1/22/2017,Tables - Ipsa,874.02,4,2017
4953,1/22/2017,Paper - Tempora,138.18,3,2017
4954,1/22/2017,Chairs - Magnam,77.17,4,2017
4955,1/22/2017,Art - Atque,756.04,9,2017
4956,1/22/2017,Paper - Magni,848.38,5,2017
4957,1/22/2017,Machines - Nihil,426.47,9,2017
4958,1/19/2017,Accessories - Harum,133.07,1,2017
4959,1/19/2017,Phones - Consectetur,296.43,3,2017
4960,1/18/2017,Tables - Magnam,580.65,10,2017
4961,1/18/2017,Copiers - Cumque,848.45,5,2017
4962,1/17/2017,Paper - Necessitatibus,465.98,3,2017
4963,1/17/2017,Machines - Dicta,544.66,8,2017
4964,1/16/2017,Tables - Occaecati,674.46,3,2017
4965,1/14/2017,Accessories - Tempora,643.75,7,2017
4966,1/14/2017,Furnishings - Aperiam,452.69,7,2017
4967,1/14/2017,Art - Sunt,231.69,8,2017
4968,1/13/2017,Paper - Iusto,902.55,1,2017
4969,1/13/2017,Binders - Cupiditate,997.93,8,2017
4970,1/12/2017,Machines - Blanditiis,49.61,7,2017
4971,1/12/2017,Phones - Alias,135.13,1,2017
4972,1/12/2017,Phones - Aperiam,412.8,3,2017
4973,1/12/2017,Chairs - Cumque,726.6,9,2017
4974,1/11/2017,Copiers - Voluptatibus,331.32,9,2017
4975,1/11/2017,Machines - Omnis,536.93,2,2017
4976,1/11/2017,Art - Delectus,224.72,9,2017
4977,1/10/2017,Accessories - Eius,894.69,10,2017
4978,1/10/2017,Bookcases - Sapiente,469.98,3,2017
4979,1/9/2017,Furnishings - Explicabo,495.87,7,2017
4980,1/9/2017,Accessories - Est,324.24,6,2017
4981,1/8/2017,Bookcases - Cupiditate,42.06,1,2017
4982,1/8/2017,Bookcases - Ipsam,723.8,6,2017
4983,1/7/2017,Bookcases - Nostrum,898.45,6,2017
4984,1/7/2017,Furnishings - Vero,420.23,4,2017
4985,1/6/2017,Chairs - Veritatis,913.48,5,2017
4986,1/6/2017,Accessories - Natus,254.66,1,2017
4987,1/6/2017,Machines - Illo,906.12,10,2017
4988,1/5/2017,Bookcases - Voluptatem,798.81,9,2017
4989,1/4/2017,Tables - Esse,950.11,8,2017
4990,1/4/2017,Bookcases - Tempore,502.52,6,2017
4991,1/3/2017,Binders - Sed,713.67,10,2017
4992,1/2/2017,Copiers - Sit,279.92,5,2017
4993,1/1/2017,Tables - Deleniti,308.47,1,2017
4994,12/30/2016,Chairs - A,444.44,10,2016
4995,12/30/2016,Accessories - Explicabo,385.59,8,2016
4996,12/29/2016,Copiers - Cumque,145.98,5,2016
4997,12/29/2016,Envelopes - Aspernatur,91.22,5,2016
4998,12/28/2016,Art - Blanditiis,750.01,3,2016
4999,12/28/2016,Envelopes - Sequi,556.53,5,2016
5000,12/28/2016,Paper - Quia,314.96,7,2016
5001,12/28/2016,Machines - Eius,633.33,3,2016
5002,12/28/2016,Chairs - Doloremque,104.98,10,2016
5003,12/28/2016,Machines - Soluta,175.22,10,2016
5004,12/27/2016,Furnishings - Magni,923.4,9,2016
5005,12/26/2016,Machines - Laboriosam,411.97,7,2016
5006,12/26/2016,Bookcases - Ab,307.17,8,2016
5007,12/26/2016,Bookcases - Nam,850.05,2,2016
5008,12/26/2016,Machines - Neque,205.84,6,2016
5009,12/26/2016,Tables - Numquam,591.15,2,2016
5010,12/26/2016,Machines - Dolor,397.17,8,2016
5011,12/26/2016,Phones - Consequuntur,88.45,4,2016
5012,12/25/2016,Machines - Aspernatur,964.72,9,2016
5013,12/25/2016,Paper - Magnam,218.95,6,2016
5014,12/25/2016,Bookcases - Doloremque,301.36,2,2016
5015,12/25/2016,Machines - Veritatis,37.87,6,2016
5016,12/24/2016,Furnishings - Eos,49.91,5,2016
5017,12/24/2016,Phones - Assumenda,693.36,10,2016
5018,12/24/2016,Machines - Debitis,642.3,8,2016
5019,12/24/2016,Art - Corporis,269.22,8,2016
5020,12/24/2016,Art - Eos,65.63,7,2016
5021,12/23/2016,Accessories - Culpa,523.91,6,2016
5022,12/23/2016,Furnishings - Officiis,190.69,5,2016
5023,12/23/2016,Machines - Necessitatibus,791.31,5,2016
5024,12/22/2016,Copiers - Velit,278.97,3,2016
5025,12/22/2016,Phones - Blanditiis,978.16,3,2016
5026,12/21/2016,Machines - Labore,471.54,1,2016
5027,12/21/2016,Bookcases - Iusto,508.45,3,2016
5028,12/21/2016,Copiers - Sapiente,689.74,4,2016
5029,12/21/2016,Copiers - Cum,826.43,10,2016
5030,12/20/2016,Envelopes - Atque,718.21,6,2016
5031,12/19/2016,Envelopes - At,460.79,6,2016
5032,12/19/2016,Furnishings - Doloremque,344.15,9,2016
5033,12/19/2016,Binders - Distinctio,670.96,2,2016
5034,12/19/2016,Machines - Aperiam,593.72,8,2016
5035,12/18/2016,Art - At,855.93,1,2016
5036,12/18/2016,Accessories - Delectus,138.11,7,2016
5037,12/17/2016,Tables - Omnis,848.65,7,2016
5038,12/17/2016,Paper - Occaecati,329.5,5,2016
5039,12/17/2016,Art - Totam,692.3,6,2016
5040,12/17/2016,Machines - Esse,212.84,10,2016
5041,12/17/2016,Machines - Saepe,623.32,2,2016
5042,12/17/2016,Art - Sit,607.16,7,2016
5043,12/16/2016,Tables - Ut,646.22,2,2016
5044,12/16/2016,Machines - Praesentium,39.65,2,2016
5045,12/15/2016,Phones - Maxime,326.12,8,2016
5046,12/15/2016,Accessories - Ut,999.2,5,2016
5047,12/15/2016,Copiers - Sapiente,251.29,9,2016
5048,12/14/2016,Chairs - Illum,222.18,1,2016
5049,12/13/2016,Envelopes - Soluta,107.93,6,2016
5050,12/12/2016,Paper - Rem,680.71,6,2016
5051,12/12/2016,Binders - Illum,375.44,3,2016
5052,12/12/2016,Binders - Sed,469.16,3,2016
5053,12/11/2016,Paper - Cupiditate,736.11,10,2016
5054,12/11/2016,Bookcases - Reiciendis,459.51,7,2016
5055,12/11/2016,Paper - Accusantium,51.62,10,2016
5056,12/11/2016,Furnishings - At,641.83,5,2016
5057,12/10/2016,Chairs - Eveniet,838.32,8,2016
5058,12/10/2016,Copiers - Soluta,166.3,7,2016
5059,12/9/2016,Art - Qui,639.62,10,2016
5060,12/9/2016,Chairs - Nisi,13.87,10,2016
5061,12/9/2016,Paper - Soluta,473.36,8,2016
5062,12/8/2016,Phones - Nemo,533.03,7,2016
5063,12/8/2016,Paper - Labore,883.05,5,2016
5064,12/8/2016,Art - Sunt,558.27,2,2016
5065,12/7/2016,Paper - Molestiae,273.29,5,2016
5066,12/7/2016,Furnishings - Ea,181.46,4,2016
5067,12/7/2016,Paper - Beatae,91.6,1,2016
5068,12/6/2016,Phones - Amet,566.56,4,2016
5069,12/6/2016,Accessories - Dolorem,503.66,8,2016
5070,12/6/2016,Chairs - Tempore,373.52,9,2016
5071,12/5/2016,Paper - Dolorem,324.65,4,2016
5072,12/5/2016,Bookcases - Labore,614.79,5,2016
5073,12/4/2016,Envelopes - Eaque,401.16,1,2016
5074,12/4/2016,Copiers - Beatae,392.66,9,2016
5075,12/4/2016,Envelopes - Dolores,384.18,1,2016
5076,12/3/2016,Binders - Quo,762.57,9,2016
5077,12/3/2016,Bookcases - Libero,393.53,2,2016
5078,12/3/2016,Bookcases - Ratione,500.04,4,2016
5079,12/3/2016,Furnishings - Ipsum,551.12,5,2016
5080,12/3/2016,Tables - Temporibus,679.48,6,2016
5081,12/2/2016,Art - Ab,758.51,8,2016
5082,12/2/2016,Copiers - Omnis,967.68,10,2016
5083,12/1/2016,Bookcases - Laudantium,225.52,1,2016
5084,11/30/2016,Furnishings - Facere,398,10,2016
5085,11/30/2016,Bookcases - Nesciunt,349,10,2016
5086,11/30/2016,Machines - Architecto,657.08,4,2016
5087,11/30/2016,Art - Deserunt,202.57,8,2016
5088,11/29/2016,Machines - Debitis,991.72,3,2016
5089,11/29/2016,Accessories - Omnis,289.85,5,2016
5090,11/28/2016,Phones - Minus,84.39,8,2016
5091,11/28/2016,Furnishings - Adipisci,751.86,8,2016
5092,11/27/2016,Furnishings - Perspiciatis,954.81,4,2016
5093,11/27/2016,Art - Aspernatur,784.74,8,2016
5094,11/27/2016,Furnishings - Totam,675.72,9,2016
5095,11/26/2016,Copiers - Rem,387.56,2,2016
5096,11/26/2016,Binders - Perspiciatis,560.89,6,2016
5097,11/26/2016,Tables - Nihil,200.22,4,2016
5098,11/25/2016,Furnishings - Amet,95.55,10,2016
5099,11/25/2016,Bookcases - Sit,716.66,4,2016
5100,11/24/2016,Tables - Similique,865.1,6,2016
5101,11/23/2016,Paper - Eius,807.33,10,2016
5102,11/23/2016,Paper - Nulla,135.66,1,2016
5103,11/22/2016,Machines - Harum,332.69,10,2016
5104,11/21/2016,Bookcases - Facilis,310.16,1,2016
5105,11/21/2016,Machines - Quasi,933.95,3,2016
5106,11/21/2016,Machines - Nulla,858.2,4,2016
5107,11/20/2016,Machines - Vel,233.75,1,2016
5108,11/20/2016,Paper - Enim,842.95,6,2016
5109,11/20/2016,Phones - Quod,885.72,4,2016
5110,11/20/2016,Envelopes - Tempore,462.48,10,2016
5111,11/20/2016,Chairs - Minus,443.93,10,2016
5112,11/19/2016,Art - Ipsa,422.9,3,2016
5113,11/19/2016,Bookcases - Numquam,976.7,5,2016
5114,11/19/2016,Machines - Libero,270.4,9,2016
5115,11/19/2016,Envelopes - Commodi,834.24,5,2016
5116,11/16/2016,Paper - Non,397.62,2,2016
5117,11/14/2016,Art - Cumque,728.73,4,2016
5118,11/14/2016,Machines - Provident,641.26,5,2016
5119,11/14/2016,Machines - Explicabo,89.25,9,2016
5120,11/13/2016,Envelopes - Deleniti,636.66,3,2016
5121,11/13/2016,Chairs - Eligendi,587.12,2,2016
5122,11/12/2016,Tables - Cum,221.35,5,2016
5123,11/11/2016,Envelopes - Doloribus,770.48,10,2016
5124,11/11/2016,Tables - Excepturi,955.11,1,2016
5125,11/11/2016,Chairs - Dolor,310.81,5,2016
5126,11/11/2016,Chairs - Unde,289.15,1,2016
5127,11/10/2016,Furnishings - In,835.21,2,2016
5128,11/10/2016,Machines - Dicta,696.26,6,2016
5129,11/9/2016,Envelopes - Ex,468.43,10,2016
5130,11/9/2016,Envelopes - Quis,628.04,1,2016
5131,11/9/2016,Envelopes - Laudantium,399.31,7,2016
5132,11/9/2016,Envelopes - Et,625.23,10,2016
5133,11/8/2016,Art - Libero,784.2,1,2016
5134,11/8/2016,Art - Non,842.56,1,2016
5135,11/7/2016,Furnishings - Delectus,77.6,8,2016
5136,11/7/2016,Accessories - Exercitationem,799.4,6,2016
5137,11/6/2016,Paper - Quaerat,749.18,7,2016
5138,11/6/2016,Accessories - Deserunt,47.32,5,2016
5139,11/5/2016,Envelopes - Sed,803.09,5,2016
5140,11/5/2016,Machines - Fugit,177.12,9,2016
5141,11/5/2016,Envelopes - Quas,514.28,9,2016
5142,11/5/2016,Envelopes - Magni,474.72,8,2016
5143,11/5/2016,Art - Sequi,688.69,10,2016
5144,11/4/2016,Bookcases - Libero,569.69,5,2016
